##
## Jan 22 re-reco scale corrections for normal MC
## https://hypernews.cern.ch/HyperNews/CMS/get/higgs2g/1246.html
##
EBLowEtaBad	0	0	1	-999.00	0.94	190645	190781	0.0044	0.0003
EBLowEtaBad	0	0	1	-999.00	0.94	190782	191042	-0.0021	0.0004
EBLowEtaBad	0	0	1	-999.00	0.94	191043	191720	0.0037	0.0002
EBLowEtaBad	0	0	1	-999.00	0.94	191721	193833	0.0045	0.0002
EBLowEtaBad	0	0	1	-999.00	0.94	193834	194116	0.004	0.0002
EBLowEtaBad	0	0	1	-999.00	0.94	194117	194427	0.0033	0.0002
EBLowEtaBad	0	0	1	-999.00	0.94	194428	194618	0.004	0.0002
EBLowEtaBad	0	0	1	-999.00	0.94	194619	194789	0.0037	0.0002
EBLowEtaBad	0	0	1	-999.00	0.94	194790	195111	0.0028	0.0002
EBLowEtaBad	0	0	1	-999.00	0.94	195112	195377	0.0025	0.0002
EBLowEtaBad	0	0	1	-999.00	0.94	195378	195398	0.0038	0.0002
EBLowEtaBad	0	0	1	-999.00	0.94	195399	195657	0.0028	0.0002
EBLowEtaBad	0	0	1	-999.00	0.94	195658	195918	0.0024	0.0002
EBLowEtaBad	0	0	1	-999.00	0.94	195919	196198	0.0032	0.0002
EBLowEtaBad	0	0	1	-999.00	0.94	196199	196356	0.0023	0.0002
EBLowEtaBad	0	0	1	-999.00	0.94	196357	198115	0.0032	0.0002
EBLowEtaBad	0	0	1	-999.00	0.94	198116	198940	0.0034	0.0002
EBLowEtaBad	0	0	1	-999.00	0.94	198941	199317	0.0033	0.0002
EBLowEtaBad	0	0	1	-999.00	0.94	199318	199428	0.0036	0.0002
EBLowEtaBad	0	0	1	-999.00	0.94	199429	199697	0.0034	0.0002
EBLowEtaBad	0	0	1	-999.00	0.94	199698	199832	0.0028	0.0002
EBLowEtaBad	0	0	1	-999.00	0.94	199833	199960	0.0029	0.0002
EBLowEtaBad	0	0	1	-999.00	0.94	199961	200151	0.0026	0.0002
EBLowEtaBad	0	0	1	-999.00	0.94	200152	200490	0.0027	0.0002
EBLowEtaBad	0	0	1	-999.00	0.94	200491	200991	0.0021	0.0002
EBLowEtaBad	0	0	1	-999.00	0.94	200992	201201	0.0031	0.0002
EBLowEtaBad	0	0	1	-999.00	0.94	201202	201624	0.0024	0.0002
EBLowEtaBad	0	0	1	-999.00	0.94	201625	201707	0.0023	0.0002
EBLowEtaBad	0	0	1	-999.00	0.94	201708	202059	0.0024	0.0002
EBLowEtaBad	0	0	1	-999.00	0.94	202060	202204	0.0022	0.0002
EBLowEtaBad	0	0	1	-999.00	0.94	202205	202332	0.0014	0.0002
EBLowEtaBad	0	0	1	-999.00	0.94	202333	202972	0.0019	0.0002
EBLowEtaBad	0	0	1	-999.00	0.94	202973	203852	0.0027	0.0002
EBLowEtaBad	0	0	1	-999.00	0.94	203853	204099	0.0038	0.0002
EBLowEtaBad	0	0	1	-999.00	0.94	204100	204562	0.0029	0.0002
EBLowEtaBad	0	0	1	-999.00	0.94	204563	205085	0.0032	0.0002
EBLowEtaBad	0	0	1	-999.00	0.94	205086	205310	0.003	0.0002
EBLowEtaBad	0	0	1	-999.00	0.94	205311	205617	0.0035	0.0002
EBLowEtaBad	0	0	1	-999.00	0.94	205618	205825	0.0029	0.0002
EBLowEtaBad	0	0	1	-999.00	0.94	205826	206207	0.0018	0.0002
EBLowEtaBad	0	0	1	-999.00	0.94	206208	206389	0.0027	0.0002
EBLowEtaBad	0	0	1	-999.00	0.94	206390	206483	0.0027	0.0002
EBLowEtaBad	0	0	1	-999.00	0.94	206484	206597	0.0027	0.0002
EBLowEtaBad	0	0	1	-999.00	0.94	206598	206896	0.0034	0.0002
EBLowEtaBad	0	0	1	-999.00	0.94	206897	207220	0.0023	0.0002
EBLowEtaBad	0	0	1	-999.00	0.94	207221	207315	0.0026	0.0002
EBLowEtaBad	0	0	1	-999.00	0.94	207316	207489	0.0021	0.0002
EBLowEtaBad	0	0	1	-999.00	0.94	207490	207919	0.0023	0.0002
EBLowEtaBad	0	0	1	-999.00	0.94	207920	208351	0.0026	0.0002
EBLowEtaBad	0	0	1	-999.00	0.94	208352	-1	0.0023	0.0002
EBLowEtaGold	0	0	1	0.94	999.00	190645	190781	0.0104	0.0003
EBLowEtaGold	0	0	1	0.94	999.00	190782	191042	0.0038	0.0004
EBLowEtaGold	0	0	1	0.94	999.00	191043	191720	0.0097	0.0002
EBLowEtaGold	0	0	1	0.94	999.00	191721	193833	0.0105	0.0002
EBLowEtaGold	0	0	1	0.94	999.00	193834	194116	0.01	0.0002
EBLowEtaGold	0	0	1	0.94	999.00	194117	194427	0.0093	0.0002
EBLowEtaGold	0	0	1	0.94	999.00	194428	194618	0.01	0.0002
EBLowEtaGold	0	0	1	0.94	999.00	194619	194789	0.0097	0.0002
EBLowEtaGold	0	0	1	0.94	999.00	194790	195111	0.0088	0.0002
EBLowEtaGold	0	0	1	0.94	999.00	195112	195377	0.0085	0.0002
EBLowEtaGold	0	0	1	0.94	999.00	195378	195398	0.0098	0.0002
EBLowEtaGold	0	0	1	0.94	999.00	195399	195657	0.0089	0.0002
EBLowEtaGold	0	0	1	0.94	999.00	195658	195918	0.0084	0.0002
EBLowEtaGold	0	0	1	0.94	999.00	195919	196198	0.0092	0.0002
EBLowEtaGold	0	0	1	0.94	999.00	196199	196356	0.0083	0.0002
EBLowEtaGold	0	0	1	0.94	999.00	196357	198115	0.0092	0.0002
EBLowEtaGold	0	0	1	0.94	999.00	198116	198940	0.0095	0.0002
EBLowEtaGold	0	0	1	0.94	999.00	198941	199317	0.0093	0.0002
EBLowEtaGold	0	0	1	0.94	999.00	199318	199428	0.0096	0.0002
